NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
55,서울특별시 관악구 봉천동,1730-1,1730,1,e편한세상서울대입구2단지,84.98,202504,27,"119,500",206,5,개인,개인,2019,청룡16길 43,,중개거래,서울 관악구,25.05.21
56,서울특별시 관악구 신림동,1735,1735,0,관악산휴먼시아2단지,84.97,202504,27,"69,000",211,16,개인,개인,2008,난곡로 55,,중개거래,서울 관악구,25.07.30
57,서울특별시 관악구 봉천동,1703,1703,0,봉천동아,84.87,202504,26,"91,000",107,7,개인,개인,2000,관악로 285,,중개거래,서울 관악구,25.09.16
58,서울특별시 관악구 봉천동,1717,1717,0,관악푸르지오,59.58,202504,26,"80,400",114,7,개인,개인,2004,관악로30길 27,,중개거래,서울 관악구,25.07.25
59,서울특별시 관악구 봉천동,1698-1,1698,1,보라매삼성,84.84,202504,26,"87,500",102,2,개인,개인,1996,보라매로 62,,중개거래,"대전 동구, 서울 관악구",25.07.25
60,서울특별시 관악구 봉천동,1712,1712,0,관악드림(동아),84.96,202504,26,"94,800",106,19,개인,개인,2003,성현로 80,,중개거래,서울 관악구,25.08.29
61,서울특별시 관악구 신림동,1693,1693,0,국제산장,84.15,202504,26,"50,000",103,15,개인,개인,1993,호암로 417,,중개거래,서울 관악구,25.07.03
62,서울특별시 관악구 신림동,1693,1693,0,국제산장,84.15,202504,26,"50,000",,15,개인,개인,1993,호암로 417,20250428.0,중개거래,서울 관악구,
63,서울특별시 관악구 신림동,1735,1735,0,관악산휴먼시아2단지,59.99,202504,26,"53,500",222,3,개인,개인,2008,난곡로 55,,중개거래,서울 관악구,25.06.27
64,서울특별시 관악구 신림동,1746,1746,0,힐스테이트뉴포레,59.9882,202504,26,"109,000",104,16,개인,개인,2022,조원로 25,,중개거래,서울 관악구,25.07.21
65,서울특별시 관악구 신림동,1730,1730,0,신림푸르지오,84.87,202504,26,"90,000",108,13,개인,개인,2005,남부순환로 1430,,중개거래,서울 관악구,25.04.30
66,서울특별시 관악구 봉천동,1698-1,1698,1,보라매삼성,84.84,202504,26,"87,500",,2,개인,개인,1996,보라매로 62,20250428.0,중개거래,"대전 동구, 서울 관악구",
67,서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202504,26,"76,800",101,3,개인,개인,2005,은천로 93,,중개거래,서울 관악구,25.06.13
68,서울특별시 관악구 봉천동,180-381,180,381,새진6차,20.25,202504,26,"9,800",106,6,개인,개인,2005,인헌16길 33-6,,중개거래,서울 관악구,25.05.30
69,서울특별시 관악구 봉천동,1733,1733,0,e편한세상서울대입구2차,59.72,202504,26,"104,500",507,12,개인,개인,2020,참숯1길 19,,중개거래,서울 관악구,25.10.10
70,서울특별시 관악구 봉천동,1712,1712,0,관악드림(동아),84.96,202504,26,"90,000",102,7,개인,개인,2003,성현로 80,,중개거래,서울 관악구,25.08.13
71,서울특별시 관악구 봉천동,1568-1,1568,1,서울대입구한양아이클래스,16.58,202504,26,"17,900",1,10,개인,개인,2018,쑥고개로 123,,중개거래,서울 관악구,25.05.14
72,서울특별시 관악구 봉천동,1000,1000,0,현대(관악),68.8,202504,25,"72,000",109,2,개인,개인,1992,관악로 304,,중개거래,서울 관악구,25.05.22
