NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
4333,서울특별시 송파구 거여동,697,697,0,송파시그니처롯데캐슬,59.98,202508,9,"149,000",102,14,개인,개인,2021,거마로 56,,중개거래,서울 송파구,25.11.14
4334,서울특별시 송파구 방이동,217,217,0,대림,125.075,202508,9,"250,500",6,10,개인,개인,1985,양재대로 1109,,중개거래,서울 송파구,25.11.28
4335,서울특별시 송파구 풍납동,506,506,0,동아한가람1,84.38,202508,9,"105,000",103,8,개인,개인,1995,한가람로 446,,중개거래,서울 송파구,25.11.12
4336,서울특별시 송파구 문정동,1,1,0,문정래미안,150.58,202508,9,"169,000",118,1,개인,개인,2004,문정로 83,,중개거래,서울 송파구,25.11.21
4337,서울특별시 송파구 잠실동,19,19,0,잠실엘스,119.93,202508,9,"430,000",144,27,개인,개인,2008,올림픽로 99,,중개거래,서울 송파구,26.01.05
4338,서울특별시 송파구 잠실동,27,27,0,주공아파트 5단지,82.51,202508,9,"407,500",504,3,개인,개인,1978,송파대로 567,,중개거래,서울 송파구,25.10.27
4339,서울특별시 송파구 가락동,161-2,161,2,현대(5차),54.0,202508,9,"92,900",53,6,개인,개인,1989,오금로 370,,중개거래,서울 송파구,25.11.26
4340,서울특별시 송파구 문정동,618,618,0,파크하비오,84.9342,202508,9,"164,500",송파파크하비오푸르지오106동,9,개인,개인,2016,송파대로 111,,중개거래,서울 송파구,25.11.19
4341,서울특별시 송파구 장지동,883,883,0,힐스테이트송파위례,101.8,202508,9,"176,000",102동,17,개인,개인,2016,위례광장로 170,,중개거래,서울 송파구,25.10.30
4342,서울특별시 송파구 가락동,913,913,0,헬리오시티,39.86,202508,9,"157,000",211,18,개인,개인,2018,송파대로 345,,중개거래,서울 송파구,25.09.15
4343,서울특별시 송파구 가락동,196,196,0,동궁리치웰(102동),83.66,202508,9,"109,000",102,3,개인,개인,2005,오금로44길 47,,중개거래,서울 송파구,25.10.31
4344,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.98,202508,9,"289,000",404,27,개인,개인,2018,송파대로 345,,중개거래,서울 송파구,26.01.05
4345,서울특별시 송파구 가락동,80,80,0,성원상떼빌,145.72,202508,9,"160,000",102,12,개인,개인,2006,송파대로28길 27,,중개거래,서울 송파구,25.10.30
4346,서울특별시 송파구 오금동,26-3,26,3,다성파크뷰,64.96,202508,8,"77,000",,10,개인,개인,2002,중대로35길 9,,중개거래,서울 송파구,25.09.11
4347,서울특별시 송파구 풍납동,510,510,0,신성노바빌아파트,59.78,202508,8,"88,000",,10,개인,개인,2000,한가람로 468,20251104.0,중개거래,서울 송파구,
4348,서울특별시 송파구 풍납동,391,391,0,극동,58.11,202508,8,"99,000",5,2,개인,개인,1987,올림픽로45길 12,,중개거래,서울 송파구,25.10.31
4349,서울특별시 송파구 거여동,293,293,0,거여4단지,59.73,202508,8,"104,400",404,7,개인,개인,1997,양산로4길 8,,중개거래,서울 송파구,25.10.15
4350,서울특별시 송파구 장지동,849,849,0,송파파인타운3단지,84.94,202508,8,"153,500",305,17,개인,개인,2008,충민로 152,,중개거래,서울 송파구,25.09.18
4351,서울특별시 송파구 송파동,104,104,0,힐스빌,72.88,202508,8,"63,000",,3,개인,개인,2001,백제고분로44길 64,,중개거래,"서울 강동구, 서울 송파구",25.09.26
4352,서울특별시 송파구 가락동,96-1,96,1,우성,43.79,202508,7,"114,000",8,1,개인,개인,1986,송파대로32길 8,,중개거래,서울 송파구,25.08.28
